url,type,inlink_instances,unique_source_pages
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sf-chair,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sf-desk,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-shrine-lantern,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-spear-forestboss-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-spear-forestboss2-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-walltorch02,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-wire-fence,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-woodenbarricade,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaboss002-relic,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004-5,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimalantern001,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimalantern001-2,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimalantern001-3,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimalantern001-4,item,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimalantern001-5,item,1,1
https://palworld-chi.vercel.app/en/item/bone,item,24,24
https://palworld-chi.vercel.app/en/item/bossdefeatreward-badcatgirl,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-berrygoat-dark,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-blackpuppy,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-blueberryfairy,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-ghostrabbit,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-goldenhorse,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-herculesbeetle-ground,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-icehorse-dark,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-kitsunebi-ice,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-mysterymask,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-nightbluehorse,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-pinkrabbit-grass,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-purplespider,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-raijindaughter-water,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-werewolf-ice,item,1,1
https://palworld-chi.vercel.app/en/item/bossdefeatreward-whitetiger-ground,item,1,1
https://palworld-chi.vercel.app/en/item/bountyproof-1,item,1,1
https://palworld-chi.vercel.app/en/item/bow-triple,item,1,1
https://palworld-chi.vercel.app/en/item/bowgun,item,1,1
https://palworld-chi.vercel.app/en/item/bowgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/bowgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/bowgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/bowgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/bronzesword,item,1,1
https://palworld-chi.vercel.app/en/item/cake,item,2,2
https://palworld-chi.vercel.app/en/item/cake02,item,1,1
https://palworld-chi.vercel.app/en/item/cake03,item,1,1
https://palworld-chi.vercel.app/en/item/cake04,item,1,1
https://palworld-chi.vercel.app/en/item/cake05,item,1,1
https://palworld-chi.vercel.app/en/item/carbonara,item,1,1
https://palworld-chi.vercel.app/en/item/carbonfiber,item,2,2
https://palworld-chi.vercel.app/en/item/carrot,item,2,2
https://palworld-chi.vercel.app/en/item/carrotseeds,item,7,7
https://palworld-chi.vercel.app/en/item/cavemushroom,item,1,1
https://palworld-chi.vercel.app/en/item/cement,item,1,1
https://palworld-chi.vercel.app/en/item/charcoal,item,1,1
https://palworld-chi.vercel.app/en/item/chargelaserrifle,item,1,1
https://palworld-chi.vercel.app/en/item/chargelaserrifle-2,item,1,1
https://palworld-chi.vercel.app/en/item/chargelaserrifle-3,item,1,1
https://palworld-chi.vercel.app/en/item/chargelaserrifle-4,item,1,1
https://palworld-chi.vercel.app/en/item/chargelaserrifle-5,item,1,1
https://palworld-chi.vercel.app/en/item/chargelaserriflebullet,item,1,1
https://palworld-chi.vercel.app/en/item/cheeseburger-2,item,1,1
https://palworld-chi.vercel.app/en/item/chickensaute,item,1,1
https://palworld-chi.vercel.app/en/item/chowder,item,1,1
https://palworld-chi.vercel.app/en/item/chromium,item,3,3
https://palworld-chi.vercel.app/en/item/cloth,item,8,8
https://palworld-chi.vercel.app/en/item/cloth2,item,4,4
https://palworld-chi.vercel.app/en/item/clotharmor,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmor-2,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmor-3,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmor-4,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmor-5,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorcold,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorcold-2,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorcold-3,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorcold-4,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorcold-5,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorheat,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorheat-2,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorheat-3,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorheat-4,item,1,1
https://palworld-chi.vercel.app/en/item/clotharmorheat-5,item,1,1
https://palworld-chi.vercel.app/en/item/coal,item,4,4
https://palworld-chi.vercel.app/en/item/compoundbow,item,1,1
https://palworld-chi.vercel.app/en/item/compoundbow-2,item,1,1
https://palworld-chi.vercel.app/en/item/compoundbow-3,item,1,1
https://palworld-chi.vercel.app/en/item/compoundbow-4,item,1,1
https://palworld-chi.vercel.app/en/item/compoundbow-5,item,1,1
https://palworld-chi.vercel.app/en/item/computer,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmor,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmor-2,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmor-3,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmor-4,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmor-5,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorcold,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorcold-2,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorcold-3,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorcold-4,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorcold-5,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorheat,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorheat-2,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorheat-3,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorheat-4,item,1,1
https://palworld-chi.vercel.app/en/item/copperarmorheat-5,item,1,1
https://palworld-chi.vercel.app/en/item/copperhelmet,item,1,1
https://palworld-chi.vercel.app/en/item/copperhelmet-2,item,1,1
https://palworld-chi.vercel.app/en/item/copperhelmet-3,item,1,1
https://palworld-chi.vercel.app/en/item/copperhelmet-4,item,1,1
https://palworld-chi.vercel.app/en/item/copperhelmet-5,item,1,1
https://palworld-chi.vercel.app/en/item/copperingot,item,3,3
https://palworld-chi.vercel.app/en/item/copperore,item,7,7
https://palworld-chi.vercel.app/en/item/corrosive-solvent,item,1,1
https://palworld-chi.vercel.app/en/item/crudeoil,item,4,4
https://palworld-chi.vercel.app/en/item/curry,item,1,1
https://palworld-chi.vercel.app/en/item/decalgun-1,item,1,1
https://palworld-chi.vercel.app/en/item/decalgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/decalgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/decalgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/decalgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/deerlocomoco,item,1,1
https://palworld-chi.vercel.app/en/item/deerstew,item,1,1
https://palworld-chi.vercel.app/en/item/diamond,item,8,8
https://palworld-chi.vercel.app/en/item/dogcoin,item,2,2
https://palworld-chi.vercel.app/en/item/doublebarrelshotgun,item,1,1
https://palworld-chi.vercel.app/en/item/doublebarrelshotgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/doublebarrelshotgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/doublebarrelshotgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/doublebarrelshotgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/dronelauncher,item,1,1
https://palworld-chi.vercel.app/en/item/dronelauncher-2,item,1,1
https://palworld-chi.vercel.app/en/item/dronelauncher-3,item,1,1
https://palworld-chi.vercel.app/en/item/dronelauncher-4,item,1,1
https://palworld-chi.vercel.app/en/item/dronelauncher-5,item,1,1
https://palworld-chi.vercel.app/en/item/eaglestew,item,1,1
https://palworld-chi.vercel.app/en/item/eemerald,item,2,2
https://palworld-chi.vercel.app/en/item/egg,item,2,2
https://palworld-chi.vercel.app/en/item/elecbaton,item,1,1
https://palworld-chi.vercel.app/en/item/electricarcassaultrifle,item,1,1
https://palworld-chi.vercel.app/en/item/electricarcassaultrifle-2,item,1,1
https://palworld-chi.vercel.app/en/item/electricarcassaultrifle-3,item,1,1
https://palworld-chi.vercel.app/en/item/electricarcassaultrifle-4,item,1,1
https://palworld-chi.vercel.app/en/item/electricarcassaultrifle-5,item,1,1
https://palworld-chi.vercel.app/en/item/electricarcassaultriflebullet,item,1,1
https://palworld-chi.vercel.app/en/item/electricorgan,item,24,24
https://palworld-chi.vercel.app/en/item/elixir-attack-01,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-attack-02,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-hp-01,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-hp-02,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-stamina-01,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-stamina-02,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-weight-01,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-weight-02,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-workspeed-01,item,1,1
https://palworld-chi.vercel.app/en/item/elixir-workspeed-02,item,1,1
https://palworld-chi.vercel.app/en/item/energylauncherbullet,item,1,1
https://palworld-chi.vercel.app/en/item/energyrocketlauncher,item,1,1
https://palworld-chi.vercel.app/en/item/energyrocketlauncher-2,item,1,1
https://palworld-chi.vercel.app/en/item/energyrocketlauncher-3,item,1,1
https://palworld-chi.vercel.app/en/item/energyrocketlauncher-4,item,1,1
https://palworld-chi.vercel.app/en/item/energyrocketlauncher-5,item,1,1
https://palworld-chi.vercel.app/en/item/energyshotgun,item,1,1
https://palworld-chi.vercel.app/en/item/energyshotgun-2,item,1,1
https://palworld-chi.vercel.app/en/item/energyshotgun-3,item,1,1
https://palworld-chi.vercel.app/en/item/energyshotgun-4,item,1,1
https://palworld-chi.vercel.app/en/item/energyshotgun-5,item,1,1
https://palworld-chi.vercel.app/en/item/energyshotgunbullet,item,1,1
https://palworld-chi.vercel.app/en/item/expboost-01,item,1,1
https://palworld-chi.vercel.app/en/item/expboost-02,item,1,1
https://palworld-chi.vercel.app/en/item/expboost-03,item,1,1
https://palworld-chi.vercel.app/en/item/expboost-04,item,2,2
https://palworld-chi.vercel.app/en/item/explosivebullet,item,1,1
https://palworld-chi.vercel.app/en/item/fiber,item,10,10
https://palworld-chi.vercel.app/en/item/fireorgan,item,38,38
https://palworld-chi.vercel.app/en/item/fishingbait-1,item,1,1
https://palworld-chi.vercel.app/en/item/fishingbait-2,item,1,1
https://palworld-chi.vercel.app/en/item/fishingbait-3,item,1,1
https://palworld-chi.vercel.app/en/item/fishingbait-3-a,item,1,1
https://palworld-chi.vercel.app/en/item/fishingrod-01-1,item,1,1
https://palworld-chi.vercel.app/en/item/fishingrod-01-2,item,1,1
https://palworld-chi.vercel.app/en/item/fishingrod-02-1,item,1,1
https://palworld-chi.vercel.app/en/item/fishingrod-02-2,item,1,1
https://palworld-chi.vercel.app/en/item/fishingrod-03-1,item,1,1
https://palworld-chi.vercel.app/en/item/fishingrod-03-2,item,1,1
https://palworld-chi.vercel.app/en/item/flamethrower,item,1,1
https://palworld-chi.vercel.app/en/item/flamethrower-2,item,1,1
https://palworld-chi.vercel.app/en/item/flamethrower-3,item,1,1
https://palworld-chi.vercel.app/en/item/flamethrower-4,item,1,1
https://palworld-chi.vercel.app/en/item/flamethrower-5,item,1,1
https://palworld-chi.vercel.app/en/item/flamethrowerbullet,item,1,1
https://palworld-chi.vercel.app/en/item/flour,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-dark,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-dragon,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-elec,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-fire,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-ground,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-ice,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-leaf,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-super,item,1,1
https://palworld-chi.vercel.app/en/item/fraggrenade-water,item,1,1
https://palworld-chi.vercel.app/en/item/friedchicken,item,1,1
https://palworld-chi.vercel.app/en/item/friedeggs,item,1,1
https://palworld-chi.vercel.app/en/item/friedkelpie,item,1,1
https://palworld-chi.vercel.app/en/item/fruit-attack-01,item,1,1
https://palworld-chi.vercel.app/en/item/fruit-defense-01,item,1,1
https://palworld-chi.vercel.app/en/item/fruit-hp-01,item,1,1
https://palworld-chi.vercel.app/en/item/furarmor,item,1,1
https://palworld-chi.vercel.app/en/item/furarmor-2,item,1,1
https://palworld-chi.vercel.app/en/item/furarmor-3,item,1,1
https://palworld-chi.vercel.app/en/item/furarmor-4,item,1,1
https://palworld-chi.vercel.app/en/item/furarmor-5,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorcold,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorcold-2,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorcold-3,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorcold-4,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorcold-5,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorheat,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorheat-2,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorheat-3,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorheat-4,item,1,1
https://palworld-chi.vercel.app/en/item/furarmorheat-5,item,1,1
https://palworld-chi.vercel.app/en/item/furhelmet,item,1,1
https://palworld-chi.vercel.app/en/item/furhelmet-2,item,1,1
https://palworld-chi.vercel.app/en/item/furhelmet-3,item,1,1
https://palworld-chi.vercel.app/en/item/furhelmet-4,item,1,1
https://palworld-chi.vercel.app/en/item/furhelmet-5,item,1,1
https://palworld-chi.vercel.app/en/item/gasmask,item,1,1
https://palworld-chi.vercel.app/en/item/gatlingbullet,item,1,1
https://palworld-chi.vercel.app/en/item/gatlinggun,item,1,1
https://palworld-chi.vercel.app/en/item/gatlinggun-2,item,1,1
https://palworld-chi.vercel.app/en/item/gatlinggun-3,item,1,1
https://palworld-chi.vercel.app/en/item/gatlinggun-4,item,1,1
https://palworld-chi.vercel.app/en/item/gatlinggun-5,item,1,1
https://palworld-chi.vercel.app/en/item/genghiskhan,item,1,1
https://palworld-chi.vercel.app/en/item/glider-good,item,1,1
https://palworld-chi.vercel.app/en/item/glider-old,item,1,1
https://palworld-chi.vercel.app/en/item/glider-super,item,1,1
https://palworld-chi.vercel.app/en/item/glider-tera,item,1,1
https://palworld-chi.vercel.app/en/item/grapplinggun,item,1,1
https://palworld-chi.vercel.app/en/item/grapplinggun2,item,1,1
https://palworld-chi.vercel.app/en/item/grapplinggun3,item,1,1
https://palworld-chi.vercel.app/en/item/grapplinggun4,item,1,1
https://palworld-chi.vercel.app/en/item/grapplinggun5,item,1,1
https://palworld-chi.vercel.app/en/item/gratin,item,1,1
https://palworld-chi.vercel.app/en/item/grenadebullet,item,1,1
