url,type,indexable,canonical,hreflang_count,in_sitemap,inlinks,inlink_source_pages
https://palworld-chi.vercel.app/en/item/blueprint-overheatrifle-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-overheatrifle-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-overheatrifle-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-overheatrifle-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-palsummon-yakushimaboss002,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-palsummon-yakushimaboss002,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmor-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorcold-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorheat-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plasticarmorweight-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-plastichelmet-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-pumpactionshotgun-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautorifle-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-semiautoshotgun-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sf-chair,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sf-chair,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sf-desk,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sf-desk,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmor-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorcold-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorheat-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfarmorweight-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfbow-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfbow-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfbow-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfbow-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfbow-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sfhelmet-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-shrine-lantern,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-shrine-lantern,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-singleshotrifle-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyassaultrifle-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybeamsword-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybow-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybow-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybow-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skybow-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skybow-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skygrenadelauncher-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skyshotgun-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-skysubmachinegun-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-spear-forestboss-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-spear-forestboss-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-spear-forestboss2-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-spear-forestboss2-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmor-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorcold-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealarmorheat-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-stealhelmet-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-submachinegun-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sword-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sword-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sword-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-sword-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-sword-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-walltorch02,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-walltorch02,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-weakerbow-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-widepenetrateshotgun-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-wire-fence,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-wire-fence,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-woodenbarricade,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-woodenbarricade,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaarmor001-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade002-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade003-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimablade004-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaboss002-relic,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaboss002-relic,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimagun001-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip001-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip002-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-2,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-3,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-3,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-4,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-4,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-5,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip003-5,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004,7,yes,1,1
https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004-2,item,yes,https://palworld-chi.vercel.app/en/item/blueprint-yakushimaheadequip004-2,7,yes,1,1
